area,outages,customers,percent_out,dt_stamp
Kent,37,12283,0.301,2024-04-12
Kent,37,12283,0.301,2024-04-12
Kent,37,12283,0.301,2024-04-12
Kent,37,12283,0.301,2024-04-12
Kent,37,12283,0.301,2024-04-12
Kent,37,12283,0.301,2024-04-12
Kent,37,12283,0.301,2024-04-12
St. Mary's,167,56246,0.297,2024-04-13
Frederick,346,116746,0.296,2024-05-02
Frederick,344,116746,0.295,2024-05-02
Baltimore,1112,378717,0.294,2024-04-13
Frederick,343,116746,0.294,2024-05-02
Frederick,343,116746,0.294,2024-05-02
St. Mary's,165,56246,0.293,2024-04-12
St. Mary's,165,56246,0.293,2024-04-12
St. Mary's,165,56246,0.293,2024-04-12
St. Mary's,165,56246,0.293,2024-04-12
St. Mary's,165,56246,0.293,2024-04-12
St. Mary's,165,56246,0.293,2024-04-12
St. Mary's,165,56246,0.293,2024-04-12
St. Mary's,165,56246,0.293,2024-04-12
Washington,157,53992,0.291,2024-04-12
Washington,157,53992,0.291,2024-04-12
Washington,157,53992,0.291,2024-04-12
Washington,157,53992,0.291,2024-04-12
Harford,333,114979,0.29,2024-04-12
Garrett,59,20423,0.289,2024-04-13
Garrett,59,20423,0.289,2024-04-13
Garrett,59,20423,0.289,2024-04-13
Garrett,59,20423,0.289,2024-04-13
Garrett,59,20423,0.289,2024-04-13
Garrett,59,20423,0.289,2024-04-13
Garrett,59,20423,0.289,2024-04-13
Carroll,222,76706,0.289,2024-04-13
Carroll,222,76706,0.289,2024-04-13
Carroll,222,76706,0.289,2024-04-13
Anne Arundel,762,263424,0.289,2024-04-12
Anne Arundel,762,263424,0.289,2024-04-12
Howard,399,139627,0.286,2024-04-13
Baltimore,1085,378717,0.286,2024-04-13
Worcester,168,58683,0.286,2024-04-15
Worcester,168,58683,0.286,2024-04-15
Worcester,168,58683,0.286,2024-04-15
Worcester,168,58683,0.286,2024-04-15
Worcester,168,58683,0.286,2024-04-15
Worcester,168,58683,0.286,2024-04-15
Howard,398,139627,0.285,2024-04-13
Washington,154,53990,0.285,2024-04-30
Baltimore City,817,288835,0.283,2024-04-18
Baltimore City,817,288835,0.283,2024-04-18
Baltimore City,818,288835,0.283,2024-04-18
Baltimore City,818,288835,0.283,2024-04-18
Baltimore City,818,288835,0.283,2024-04-18
Baltimore City,818,288835,0.283,2024-04-18
Harford,323,114979,0.281,2024-04-12
Harford,321,114979,0.279,2024-04-12
Carroll,213,76706,0.278,2024-04-13
Carroll,213,76706,0.278,2024-04-13
Carroll,212,76706,0.276,2024-04-13
Talbot,65,23646,0.275,2024-04-11
Talbot,65,23646,0.275,2024-04-11
Talbot,65,23646,0.275,2024-04-11
Talbot,65,23646,0.275,2024-04-11
Talbot,65,23646,0.275,2024-04-11
Talbot,65,23646,0.275,2024-04-11
Talbot,65,23646,0.275,2024-04-11
Talbot,65,23646,0.275,2024-04-11
Talbot,65,23646,0.275,2024-04-11
Talbot,65,23646,0.275,2024-04-12
Talbot,65,23646,0.275,2024-04-12
Talbot,65,23646,0.275,2024-04-12
Talbot,65,23646,0.275,2024-04-12
Talbot,65,23646,0.275,2024-04-12
Talbot,65,23646,0.275,2024-04-12
Talbot,65,23646,0.275,2024-04-12
Talbot,65,23646,0.275,2024-04-12
Talbot,65,23646,0.275,2024-04-12
Talbot,65,23646,0.275,2024-04-12
Talbot,65,23646,0.275,2024-04-12
Baltimore City,794,288835,0.275,2024-04-18
Anne Arundel,716,263198,0.272,2024-05-01
Baltimore City,782,288472,0.271,2024-04-28
Baltimore City,782,288472,0.271,2024-04-28
Baltimore City,782,288472,0.271,2024-04-28
Baltimore City,782,288472,0.271,2024-04-28
Baltimore City,782,288472,0.271,2024-04-28
Baltimore City,782,288473,0.271,2024-04-28
Baltimore City,783,288473,0.271,2024-04-28
Carroll,206,76706,0.269,2024-04-13
Carroll,206,76706,0.269,2024-04-13
Carroll,206,76706,0.269,2024-04-13
Kent,33,12282,0.269,2024-05-02
Kent,33,12282,0.269,2024-05-02
Charles,193,71833,0.269,2024-04-12
Charles,193,71833,0.269,2024-04-12
Charles,193,71833,0.269,2024-04-12
Charles,193,71833,0.269,2024-04-12
Charles,193,71833,0.269,2024-04-12
Charles,193,71833,0.269,2024-04-12
Charles,193,71833,0.269,2024-04-12
Cecil,134,50018,0.268,2024-05-02
Montgomery,1018,381679,0.267,2024-04-13
Carroll,205,76706,0.267,2024-04-13
Carroll,205,76706,0.267,2024-04-13
Carroll,205,76706,0.267,2024-04-13
Charles,192,71833,0.267,2024-04-12
Baltimore City,769,288835,0.266,2024-04-18
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Somerset,30,11305,0.265,2024-04-30
Harford,304,114979,0.264,2024-04-12
Baltimore,979,378717,0.259,2024-04-13
Carroll,199,76706,0.259,2024-04-13
Montgomery,987,381675,0.259,2024-04-19
Baltimore,981,378756,0.259,2024-04-12
Montgomery,983,381675,0.258,2024-04-19
Montgomery,984,381675,0.258,2024-04-19
Montgomery,984,381675,0.258,2024-04-19
Montgomery,985,381675,0.258,2024-04-19
Anne Arundel,678,263198,0.258,2024-05-01
Anne Arundel,678,263198,0.258,2024-05-01
Worcester,151,58683,0.257,2024-04-15
Harford,295,114979,0.257,2024-04-12
Harford,295,114979,0.257,2024-04-12
Harford,295,114979,0.257,2024-04-12
St. Mary's,144,56246,0.256,2024-04-12
Frederick,297,116751,0.254,2024-04-14
St. Mary's,143,56246,0.254,2024-04-12
St. Mary's,143,56246,0.254,2024-04-12
St. Mary's,143,56246,0.254,2024-04-12
St. Mary's,143,56246,0.254,2024-04-12
St. Mary's,143,56246,0.254,2024-04-12
St. Mary's,143,56246,0.254,2024-04-12
St. Mary's,143,56246,0.254,2024-04-12
St. Mary's,143,56246,0.254,2024-04-12
Harford,292,114979,0.254,2024-04-12
St. Mary's,143,56246,0.254,2024-04-12
Harford,292,114979,0.254,2024-04-12
Harford,291,114979,0.253,2024-04-12
Harford,291,114979,0.253,2024-04-12
Harford,291,114979,0.253,2024-04-12
Frederick,295,116751,0.253,2024-04-14
Frederick,295,116751,0.253,2024-04-14
Cecil,126,50018,0.252,2024-05-02
Cecil,126,50018,0.252,2024-05-02
Cecil,126,50018,0.252,2024-05-02
Cecil,126,50017,0.252,2024-05-02
Cecil,126,50017,0.252,2024-05-02
Cecil,126,50017,0.252,2024-05-02
Cecil,126,50017,0.252,2024-05-02
Cecil,126,50017,0.252,2024-05-02
Cecil,126,50017,0.252,2024-05-02
Cecil,126,50017,0.252,2024-05-02
Harford,290,114979,0.252,2024-04-12
Carroll,190,76706,0.248,2024-04-13
Baltimore City,712,288835,0.247,2024-04-18
Wicomico,123,49914,0.246,2024-04-17
Wicomico,123,49914,0.246,2024-04-17
Wicomico,123,49914,0.246,2024-04-17
Wicomico,123,49914,0.246,2024-04-17
Wicomico,123,49914,0.246,2024-04-17
Wicomico,123,49914,0.246,2024-04-17
Wicomico,123,49914,0.246,2024-04-17
Baltimore,930,378756,0.246,2024-04-12
Baltimore City,708,288835,0.245,2024-04-18
Calvert,103,41971,0.245,2024-04-14
Baltimore City,707,288835,0.245,2024-04-18
Baltimore City,707,288835,0.245,2024-04-18
Calvert,103,41971,0.245,2024-04-14
Calvert,103,41971,0.245,2024-04-14
Calvert,103,41971,0.245,2024-04-14
Carroll,187,76706,0.244,2024-04-13
Carroll,186,76604,0.243,2024-04-25
Carroll,186,76604,0.243,2024-04-25
Carroll,186,76604,0.243,2024-04-25
Baltimore,919,378756,0.243,2024-04-12
Baltimore,920,378756,0.243,2024-04-12
Baltimore,922,378756,0.243,2024-04-12
Baltimore,922,378756,0.243,2024-04-12
Calvert,101,41971,0.241,2024-04-14
Harford,276,114979,0.24,2024-04-12
Washington,129,53992,0.239,2024-04-12
Washington,129,53992,0.239,2024-04-12
Washington,129,53992,0.239,2024-04-12
Washington,129,53992,0.239,2024-04-12
Washington,129,53992,0.239,2024-04-12
Washington,129,53992,0.239,2024-04-12
St. Mary's,134,56127,0.239,2024-05-02
Harford,274,114979,0.238,2024-04-12
Carroll,182,76706,0.237,2024-04-13
Carroll,182,76706,0.237,2024-04-13
Prince George's,829,349997,0.237,2024-04-13
Prince George's,829,349997,0.237,2024-04-13
Prince George's,830,349997,0.237,2024-04-13
Prince George's,829,349997,0.237,2024-04-13
Dorchester,47,19853,0.237,2024-04-30
Carroll,181,76704,0.236,2024-04-12
Carroll,181,76704,0.236,2024-04-12
Cecil,118,50026,0.236,2024-04-13
Cecil,118,50026,0.236,2024-04-13
Cecil,118,50026,0.236,2024-04-13
Cecil,118,50026,0.236,2024-04-13
Cecil,118,50026,0.236,2024-04-13
Cecil,118,50026,0.236,2024-04-13
Cecil,118,50026,0.236,2024-04-13
Cecil,118,50026,0.236,2024-04-13
Cecil,118,50026,0.236,2024-04-14
Cecil,118,50026,0.236,2024-04-14
Cecil,118,50026,0.236,2024-04-14
Cecil,118,50026,0.236,2024-04-14
Cecil,118,50026,0.236,2024-04-14
Cecil,118,50026,0.236,2024-04-14
Cecil,118,50026,0.236,2024-04-14
Cecil,118,50026,0.236,2024-04-14
Cecil,118,50026,0.236,2024-04-14
Cecil,118,50026,0.236,2024-04-14
St. Mary's,133,56246,0.236,2024-04-12
Carroll,180,76704,0.235,2024-04-12
Carroll,180,76704,0.235,2024-04-12
Montgomery,897,381675,0.235,2024-04-19
Montgomery,897,381675,0.235,2024-04-19
Montgomery,897,381675,0.235,2024-04-19
St. Mary's,132,56246,0.235,2024-04-12
St. Mary's,132,56246,0.235,2024-04-12
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Cecil,117,50026,0.234,2024-04-13
Harford,269,114979,0.234,2024-04-12
Carroll,179,76704,0.233,2024-04-12
Howard,324,139627,0.232,2024-04-13
Howard,324,139627,0.232,2024-04-13
Harford,267,114979,0.232,2024-04-12
Charles,166,71833,0.231,2024-04-13
Harford,266,114979,0.231,2024-04-12
Harford,266,114979,0.231,2024-04-12
Harford,266,114979,0.231,2024-04-12
Washington,124,53992,0.23,2024-04-12
Charles,165,71833,0.23,2024-04-13
Harford,264,114979,0.23,2024-04-12
Harford,265,114979,0.23,2024-04-12
Queen Anne's,63,27453,0.229,2024-05-02
Harford,263,114979,0.229,2024-04-12
Harford,263,114979,0.229,2024-04-12
Harford,263,114979,0.229,2024-04-12
Washington,123,53992,0.228,2024-04-12
Talbot,54,23646,0.228,2024-04-12
Talbot,54,23646,0.228,2024-04-12
Talbot,54,23646,0.228,2024-04-12
Talbot,54,23646,0.228,2024-04-12
Talbot,54,23646,0.228,2024-04-12
Talbot,54,23646,0.228,2024-04-12
Talbot,54,23646,0.228,2024-04-12
Harford,262,114979,0.228,2024-04-12
Harford,262,114979,0.228,2024-04-12
Harford,262,114979,0.228,2024-04-12
Washington,123,53992,0.228,2024-04-23
Baltimore,859,378756,0.227,2024-04-12
Prince George's,794,350189,0.227,2024-05-02
Queen Anne's,62,27453,0.226,2024-05-02
Prince George's,792,350189,0.226,2024-05-02
Prince George's,792,350189,0.226,2024-05-02
Prince George's,790,350189,0.226,2024-05-02
Prince George's,791,350189,0.226,2024-05-02
Washington,122,53992,0.226,2024-04-23
Washington,122,53992,0.226,2024-04-23
Baltimore City,652,288519,0.226,2024-04-26
Baltimore City,651,288519,0.226,2024-04-26
Calvert,95,41975,0.226,2024-04-12
Calvert,95,41975,0.226,2024-04-12
Calvert,95,41975,0.226,2024-04-12
Prince George's,789,350189,0.225,2024-05-02
Harford,259,114979,0.225,2024-04-12
Washington,121,53984,0.224,2024-05-02
Washington,121,53984,0.224,2024-05-02
Washington,121,53984,0.224,2024-05-02
Washington,121,53984,0.224,2024-05-02
Washington,121,53984,0.224,2024-05-02
Washington,121,53984,0.224,2024-05-02
Washington,121,53984,0.224,2024-05-02
Prince George's,783,349997,0.224,2024-04-13
Frederick,262,116751,0.224,2024-04-30
Frederick,262,116751,0.224,2024-04-30
Frederick,262,116751,0.224,2024-04-30
Baltimore,847,378762,0.224,2024-04-15
Prince George's,786,350189,0.224,2024-05-02
Harford,257,114979,0.224,2024-04-12
Harford,258,114979,0.224,2024-04-12
Frederick,261,116751,0.224,2024-04-22
Harford,256,114979,0.223,2024-04-12
Prince George's,781,349997,0.223,2024-04-13
Prince George's,782,349997,0.223,2024-04-13
Prince George's,782,349997,0.223,2024-04-13
Baltimore,845,378762,0.223,2024-04-15
Anne Arundel,587,263424,0.223,2024-04-12
Carroll,170,76706,0.222,2024-04-13
Washington,120,53984,0.222,2024-05-02
Washington,120,53984,0.222,2024-05-02
Washington,120,53984,0.222,2024-05-02
Washington,120,53984,0.222,2024-05-02
Washington,120,53984,0.222,2024-05-02
Washington,120,53984,0.222,2024-05-02
Washington,120,53984,0.222,2024-05-02
Washington,120,53984,0.222,2024-05-02
Anne Arundel,585,263424,0.222,2024-04-12
Prince George's,768,350189,0.219,2024-05-02
Anne Arundel,573,263424,0.218,2024-04-12
Anne Arundel,574,263424,0.218,2024-04-12
Anne Arundel,574,263424,0.218,2024-04-12
Harford,250,114979,0.217,2024-04-12
Calvert,91,41975,0.217,2024-04-12
Charles,155,71833,0.216,2024-04-13
Charles,154,71833,0.214,2024-04-13
Baltimore,811,378762,0.214,2024-04-15
Baltimore,811,378714,0.214,2024-04-15
Harford,246,114979,0.214,2024-04-12
Carroll,163,76604,0.213,2024-04-25
Carroll,163,76604,0.213,2024-04-25
Garrett,43,20423,0.211,2024-04-13
Prince George's,732,350080,0.209,2024-04-19
Baltimore City,605,288899,0.209,2024-04-12
Harford,239,114979,0.208,2024-04-12
Harford,239,114979,0.208,2024-04-12
Harford,239,114979,0.208,2024-04-12
Harford,239,114979,0.208,2024-04-12
Calvert,87,41971,0.207,2024-04-14
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20417,0.206,2024-05-02
Garrett,42,20423,0.206,2024-04-24
Garrett,42,20423,0.206,2024-04-24
Garrett,42,20423,0.206,2024-04-24
Garrett,42,20423,0.206,2024-04-24
Garrett,42,20423,0.206,2024-04-24
Garrett,42,20423,0.206,2024-04-24
Garrett,42,20423,0.206,2024-04-24
Garrett,42,20423,0.206,2024-04-24
Garrett,42,20423,0.206,2024-04-24
Garrett,42,20423,0.206,2024-04-24
Baltimore City,586,288899,0.203,2024-04-12
Harford,232,114979,0.202,2024-04-12
Garrett,41,20422,0.201,2024-04-13
Baltimore City,580,288836,0.201,2024-04-17
Baltimore City,580,288836,0.201,2024-04-17
Baltimore City,580,288836,0.201,2024-04-17
Worcester,118,58683,0.201,2024-04-13
Worcester,118,58683,0.201,2024-04-13
Worcester,118,58683,0.201,2024-04-13
Worcester,118,58683,0.201,2024-04-13
Worcester,118,58683,0.201,2024-04-13
Worcester,118,58683,0.201,2024-04-13
Worcester,118,58683,0.201,2024-04-13
Worcester,118,58683,0.201,2024-04-14
Baltimore City,580,288748,0.201,2024-04-20
Baltimore City,580,288748,0.201,2024-04-20
Baltimore City,580,288748,0.201,2024-04-20
Baltimore City,579,288836,0.2,2024-04-17
Baltimore City,578,288836,0.2,2024-04-17
Baltimore City,578,288836,0.2,2024-04-17
Baltimore City,579,288836,0.2,2024-04-17
Baltimore City,579,288836,0.2,2024-04-17
Baltimore City,579,288836,0.2,2024-04-17
Baltimore City,578,288836,0.2,2024-04-17
Baltimore City,579,288836,0.2,2024-04-17
Baltimore City,577,288836,0.2,2024-04-17
Baltimore City,577,288836,0.2,2024-04-17
Baltimore City,577,288836,0.2,2024-04-17
Frederick,234,116751,0.2,2024-04-14
Frederick,234,116751,0.2,2024-04-14
Frederick,234,116751,0.2,2024-04-14
Frederick,234,116751,0.2,2024-04-14
Howard,278,139627,0.199,2024-04-13
Howard,278,139627,0.199,2024-04-13
Howard,278,139627,0.199,2024-04-13
Frederick,232,116751,0.199,2024-04-14
Frederick,232,116751,0.199,2024-04-14
Carroll,152,76706,0.198,2024-04-13
Howard,277,139627,0.198,2024-04-13
Howard,277,139627,0.198,2024-04-13
Howard,277,139627,0.198,2024-04-13
Dorchester,39,19846,0.197,2024-04-13
Dorchester,39,19846,0.197,2024-04-13
Dorchester,39,19846,0.197,2024-04-13
Dorchester,39,19846,0.197,2024-04-13
Dorchester,39,19846,0.197,2024-04-13
Dorchester,39,19847,0.197,2024-04-19
Montgomery,753,381675,0.197,2024-04-19
Montgomery,752,381675,0.197,2024-04-19
Garrett,40,20422,0.196,2024-04-12
Garrett,40,20422,0.196,2024-04-12
Garrett,40,20422,0.196,2024-04-13
Garrett,40,20422,0.196,2024-04-13
St. Mary's,109,56127,0.194,2024-05-02
Baltimore City,561,288899,0.194,2024-04-12
Howard,268,139627,0.192,2024-04-13
Howard,268,139627,0.192,2024-04-13
Howard,268,139627,0.192,2024-04-13
Howard,268,139627,0.192,2024-04-13
Howard,268,139627,0.192,2024-04-13
Howard,268,139627,0.192,2024-04-13
Prince George's,667,350059,0.191,2024-04-15
Prince George's,667,350059,0.191,2024-04-15
Prince George's,667,350059,0.191,2024-04-15
Prince George's,667,350059,0.191,2024-04-15
Prince George's,667,350059,0.191,2024-04-15
Prince George's,668,350059,0.191,2024-04-15
Dorchester,38,19846,0.191,2024-04-13
Dorchester,38,19846,0.191,2024-04-13
Dorchester,38,19846,0.191,2024-04-13
Dorchester,38,19847,0.191,2024-04-19
Dorchester,38,19847,0.191,2024-04-19
Dorchester,38,19847,0.191,2024-04-19
St. Mary's,107,56127,0.191,2024-05-02
St. Mary's,107,56127,0.191,2024-05-02
St. Mary's,107,56127,0.191,2024-05-02
St. Mary's,107,56127,0.191,2024-05-02
St. Mary's,107,56127,0.191,2024-05-02
Baltimore City,550,288472,0.191,2024-04-28
Garrett,39,20423,0.191,2024-04-24
Garrett,39,20423,0.191,2024-04-24
Prince George's,665,350059,0.19,2024-04-15
Prince George's,666,350059,0.19,2024-04-15
Montgomery,720,381549,0.189,2024-04-29
Montgomery,719,381549,0.188,2024-04-29
Montgomery,719,381549,0.188,2024-04-29
Howard,262,139627,0.188,2024-04-13
Howard,262,139627,0.188,2024-04-13
Frederick,220,116751,0.188,2024-04-14
Montgomery,712,381549,0.187,2024-04-29
Washington,101,53992,0.187,2024-04-13
Baltimore,705,378582,0.186,2024-04-22
Harford,212,114903,0.185,2024-05-02
Harford,212,114903,0.185,2024-05-02
Worcester,108,58735,0.184,2024-04-30
Anne Arundel,485,263198,0.184,2024-05-01
Carroll,140,76604,0.183,2024-04-25
Carroll,140,76604,0.183,2024-04-25
Carroll,140,76604,0.183,2024-04-25
Carroll,140,76604,0.183,2024-04-25
Carroll,140,76604,0.183,2024-04-25
Carroll,140,76604,0.183,2024-04-25
Carroll,140,76604,0.183,2024-04-25
Queen Anne's,50,27453,0.182,2024-05-02
Kent,22,12272,0.179,2024-04-28
Kent,22,12272,0.179,2024-04-28
Kent,22,12272,0.179,2024-04-28
Kent,22,12272,0.179,2024-04-28
Kent,22,12272,0.179,2024-04-28
Kent,22,12272,0.179,2024-04-28
Carroll,136,76604,0.178,2024-04-25
Carroll,136,76604,0.178,2024-04-25
Carroll,136,76604,0.178,2024-04-25
Carroll,136,76604,0.178,2024-04-25
Carroll,136,76604,0.178,2024-04-25
Carroll,136,76604,0.178,2024-04-25
Carroll,136,76604,0.178,2024-04-25
Carroll,136,76704,0.177,2024-04-12
Carroll,136,76704,0.177,2024-04-12
Baltimore,670,378714,0.177,2024-04-15
Baltimore,670,378714,0.177,2024-04-15
Baltimore,670,378714,0.177,2024-04-15
Washington,95,53992,0.176,2024-04-12
Calvert,74,41971,0.176,2024-04-14
Baltimore,663,378756,0.175,2024-04-12
Washington,94,53992,0.174,2024-04-12
Washington,94,53992,0.174,2024-04-12
Washington,94,53992,0.174,2024-04-12
Washington,94,53992,0.174,2024-04-12
Worcester,102,58682,0.174,2024-04-24
Worcester,102,58682,0.174,2024-04-24
Worcester,102,58682,0.174,2024-04-24
Worcester,102,58682,0.174,2024-04-24
Worcester,101,58682,0.172,2024-04-24
Worcester,101,58682,0.172,2024-04-24
Worcester,101,58682,0.172,2024-04-24
Worcester,101,58682,0.172,2024-04-24
Worcester,101,58682,0.172,2024-04-24
Worcester,101,58682,0.172,2024-04-24
Worcester,101,58682,0.172,2024-04-24
Worcester,101,58682,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58683,0.172,2024-04-24
Worcester,101,58682,0.172,2024-04-18
Worcester,101,58682,0.172,2024-04-18
Worcester,101,58682,0.172,2024-04-18
Worcester,101,58682,0.172,2024-04-18
St. Mary's,96,56127,0.171,2024-05-02
Baltimore City,492,288899,0.17,2024-04-12
Cecil,85,50031,0.17,2024-04-26
Worcester,100,58682,0.17,2024-04-18
Worcester,100,58682,0.17,2024-04-18
Worcester,100,58682,0.17,2024-04-18
Worcester,100,58682,0.17,2024-04-18
Worcester,100,58682,0.17,2024-04-18
Allegany,63,37328,0.169,2024-04-13
Allegany,63,37328,0.169,2024-04-13
Allegany,63,37328,0.169,2024-04-13
Allegany,63,37328,0.169,2024-04-13
Allegany,63,37328,0.169,2024-04-13
Allegany,63,37328,0.169,2024-04-13
Allegany,63,37328,0.169,2024-04-13
